Time,County,Sales,Type
2020-02,Eagle,109702.0,Medical
2020-02,Eagle,1959791.0,Recreational
2020-02,El Paso,8114999.0,Medical
2020-02,El Paso,,Recreational
2020-02,Fremont,,Medical
2020-02,Garfield,89443.0,Medical
2020-02,Garfield,1792134.0,Recreational
2020-02,Gilpin,231904.0,Recreational
2020-02,Grand,,Medical
2020-02,Grand,612478.0,Recreational
2020-02,Gunnison,625097.0,Recreational
2020-02,Huerfano,157235.0,Recreational
2020-02,Jefferson,1233597.0,Medical
2020-02,Jefferson,4304697.0,Recreational
2020-02,La Plata,,Medical
2020-02,La Plata,2303948.0,Recreational
2020-02,Lake,,Recreational
2020-02,Larimer,720324.0,Medical
2020-02,Larimer,7649702.0,Recreational
2020-02,Las Animas,24959.0,Medical
2020-02,Las Animas,3989609.0,Recreational
2020-02,Mesa,,Medical
2020-02,Mesa,1883643.0,Recreational
2020-02,Moffat,,Medical
2020-02,Moffat,,Recreational
2020-02,Montezuma,,Medical
2020-02,Montezuma,1884355.0,Recreational
2020-02,Montrose,,Medical
2020-02,Montrose,,Recreational
2020-02,Morgan,,Medical
2020-02,Morgan,1548519.0,Recreational
2020-02,Otero,,Medical
2020-02,Otero,,Recreational
2020-02,Ouray,,Recreational
2020-02,Park,,Medical
2020-02,Park,364693.0,Recreational
2020-02,Pitkin,,Medical
2020-02,Pitkin,1406907.0,Recreational
2020-02,Pueblo,920013.0,Medical
2020-02,Pueblo,5923274.0,Recreational
2020-02,Routt,144263.0,Medical
2020-02,Routt,1285386.0,Recreational
2020-02,Saguache,265736.0,Recreational
2020-02,San Juan,20789.0,Recreational
2020-02,San Miguel,,Medical
2020-02,San Miguel,558901.0,Recreational
2020-02,Sedgwick,,Medical
2020-02,Sedgwick,,Recreational
2020-02,Summit,,Medical
2020-02,Summit,2867024.0,Recreational
2020-02,Weld,289779.0,Medical
2020-02,Weld,2323953.0,Recreational
2020-03,Adams,786129.0,Medical
2020-03,Adams,10989274.0,Recreational
2020-03,Alamosa,,Medical
2020-03,Arapahoe,1039380.0,Medical
2020-03,Arapahoe,13195567.0,Recreational
2020-03,Archuleta,916578.0,Recreational
2020-03,Bent,,Recreational
2020-03,Boulder,1208727.0,Medical
2020-03,Boulder,9141582.0,Recreational
2020-03,Chaffee,,Medical
2020-03,Chaffee,561435.0,Recreational
2020-03,Clear Creek,,Medical
2020-03,Clear Creek,678872.0,Recreational
2020-03,Conejos,,Recreational
2020-03,Costilla,437566.0,Recreational
2020-03,Crowley,,Recreational
2020-03,Denver,13752429.0,Medical
2020-03,Denver,37144790.0,Recreational
2020-03,Eagle,,Medical
2020-03,Eagle,1886687.0,Recreational
2020-03,El Paso,10236898.0,Medical
2020-03,El Paso,,Recreational
2020-03,Fremont,,Medical
2020-03,Garfield,,Medical
2020-03,Garfield,2241940.0,Recreational
2020-03,Gilpin,246896.0,Recreational
2020-03,Grand,,Medical
2020-03,Grand,661002.0,Recreational
2020-03,Gunnison,667205.0,Recreational
2020-03,Huerfano,224744.0,Recreational
2020-03,Jefferson,1644343.0,Medical
2020-03,Jefferson,5200066.0,Recreational
2020-03,La Plata,,Medical
2020-03,La Plata,2802713.0,Recreational
2020-03,Lake,295013.0,Recreational
2020-03,Larimer,937349.0,Medical
2020-03,Larimer,8575702.0,Recreational
2020-03,Las Animas,,Medical
2020-03,Las Animas,4382701.0,Recreational
2020-03,Mesa,,Medical
2020-03,Mesa,2354555.0,Recreational
2020-03,Moffat,,Medical
2020-03,Moffat,,Recreational
2020-03,Montezuma,,Medical
2020-03,Montezuma,2189509.0,Recreational
2020-03,Montrose,,Medical
2020-03,Montrose,,Recreational
2020-03,Morgan,,Medical
2020-03,Morgan,1752738.0,Recreational
2020-03,Otero,,Medical
2020-03,Otero,289359.0,Recreational
2020-03,Ouray,831789.0,Recreational
2020-03,Park,,Medical
2020-03,Park,461899.0,Recreational
2020-03,Pitkin,,Medical
2020-03,Pitkin,1202870.0,Recreational
2020-03,Pueblo,1455541.0,Medical
2020-03,Pueblo,7337911.0,Recreational
2020-03,Routt,,Medical
2020-03,Routt,1220117.0,Recreational
2020-03,Saguache,,Medical
2020-03,Saguache,325910.0,Recreational
2020-03,San Juan,18137.0,Recreational
2020-03,San Miguel,,Medical
2020-03,San Miguel,484426.0,Recreational
2020-03,Sedgwick,,Medical
2020-03,Sedgwick,,Recreational
2020-03,Summit,,Medical
2020-03,Summit,2348948.0,Recreational
2020-03,Weld,,Medical
2020-03,Weld,2683128.0,Recreational
2020-04,Adams,880140.0,Medical
2020-04,Adams,10446363.0,Recreational
2020-04,Alamosa,,Medical
2020-04,Arapahoe,993385.0,Medical
2020-04,Arapahoe,12108380.0,Recreational
2020-04,Archuleta,714722.0,Recreational
2020-04,Bent,,Recreational
2020-04,Boulder,1157461.0,Medical
2020-04,Boulder,8099503.0,Recreational
2020-04,Chaffee,,Medical
2020-04,Chaffee,452748.0,Recreational
2020-04,Clear Creek,414222.0,Recreational
2020-04,Conejos,,Recreational
2020-04,Costilla,440315.0,Recreational
2020-04,Crowley,,Recreational
2020-04,Delta,,Medical
2020-04,Denver,15951678.0,Medical
2020-04,Denver,31160844.0,Recreational
2020-04,Eagle,124811.0,Medical
2020-04,Eagle,1126605.0,Recreational
2020-04,El Paso,11689596.0,Medical
2020-04,El Paso,,Recreational
2020-04,Fremont,,Medical
2020-04,Garfield,122073.0,Medical
2020-04,Garfield,2102674.0,Recreational
2020-04,Gilpin,152423.0,Recreational
2020-04,Grand,,Medical
2020-04,Grand,382636.0,Recreational
2020-04,Gunnison,426312.0,Recreational
2020-04,Huerfano,175608.0,Recreational
2020-04,Jefferson,1592093.0,Medical
2020-04,Jefferson,4316892.0,Recreational
2020-04,La Plata,,Medical
2020-04,La Plata,2576792.0,Recreational
2020-04,Lake,249620.0,Recreational
2020-04,Larimer,810855.0,Medical
2020-04,Larimer,7711224.0,Recreational
2020-04,Las Animas,39703.0,Medical
2020-04,Las Animas,3750308.0,Recreational
2020-04,Mesa,,Medical
2020-04,Mesa,2371358.0,Recreational
2020-04,Moffat,,Medical
2020-04,Moffat,1087434.0,Recreational
2020-04,Montezuma,,Medical
2020-04,Montezuma,2393324.0,Recreational
2020-04,Montrose,,Medical
2020-04,Montrose,,Recreational
2020-04,Morgan,,Medical
2020-04,Morgan,1573798.0,Recreational
2020-04,Otero,,Medical
2020-04,Otero,275275.0,Recreational
2020-04,Ouray,790247.0,Recreational
2020-04,Park,,Medical
2020-04,Park,443813.0,Recreational
2020-04,Pitkin,,Medical
2020-04,Pitkin,628976.0,Recreational
2020-04,Pueblo,1285315.0,Medical
2020-04,Pueblo,7445342.0,Recreational
2020-04,Routt,,Medical
2020-04,Routt,721764.0,Recreational
2020-04,Saguache,,Medical
2020-04,Saguache,355961.0,Recreational
2020-04,San Juan,,Recreational
2020-04,San Miguel,,Medical
2020-04,San Miguel,202914.0,Recreational
2020-04,Sedgwick,,Medical
2020-04,Sedgwick,,Recreational
2020-04,Summit,,Medical
2020-04,Summit,1020554.0,Recreational
2020-04,Weld,349328.0,Medical
2020-04,Weld,2568084.0,Recreational
2020-05,Adams,1026083.0,Medical
2020-05,Adams,13163843.0,Recreational
2020-05,Alamosa,,Medical
2020-05,Arapahoe,1100521.0,Medical
2020-05,Arapahoe,15053816.0,Recreational
2020-05,Archuleta,1150154.0,Recreational
2020-05,Bent,504288.0,Recreational
2020-05,Boulder,1258072.0,Medical
2020-05,Boulder,10018004.0,Recreational
2020-05,Chaffee,,Medical
2020-05,Chaffee,623793.0,Recreational
2020-05,Clear Creek,610104.0,Recreational
2020-05,Conejos,,Recreational
2020-05,Costilla,641461.0,Recreational
2020-05,Crowley,,Recreational
2020-05,Delta,,Medical
2020-05,Denver,19227659.0,Medical
2020-05,Denver,43963906.0,Recreational
2020-05,Eagle,118505.0,Medical
2020-05,Eagle,1323064.0,Recreational
2020-05,El Paso,14210184.0,Medical
2020-05,El Paso,,Recreational
2020-05,Fremont,,Medical
2020-05,Garfield,127304.0,Medical
2020-05,Garfield,2555934.0,Recreational
2020-05,Gilpin,202928.0,Recreational
2020-05,Grand,,Medical
2020-05,Grand,470217.0,Recreational
2020-05,Gunnison,604243.0,Recreational
2020-05,Huerfano,,Recreational
2020-05,Jefferson,1738369.0,Medical
2020-05,Jefferson,5434741.0,Recreational
2020-05,La Plata,,Medical
2020-05,La Plata,3510421.0,Recreational
2020-05,Lake,,Recreational
2020-05,Larimer,888074.0,Medical
2020-05,Larimer,9860019.0,Recreational
2020-05,Las Animas,47156.0,Medical
2020-05,Las Animas,6559828.0,Recreational
2020-05,Mesa,,Medical
2020-05,Mesa,2819667.0,Recreational
2020-05,Moffat,,Medical
2020-05,Moffat,1454633.0,Recreational
2020-05,Montezuma,,Medical
2020-05,Montezuma,2887841.0,Recreational
2020-05,Montrose,,Medical
2020-05,Montrose,,Recreational
2020-05,Morgan,,Medical
2020-05,Morgan,2305296.0,Recreational
2020-05,Otero,,Medical
2020-05,Otero,456873.0,Recreational
2020-05,Ouray,950798.0,Recreational
2020-05,Park,,Medical
2020-05,Park,574822.0,Recreational
2020-05,Pitkin,,Medical
2020-05,Pitkin,676949.0,Recreational
2020-05,Pueblo,1333357.0,Medical
2020-05,Pueblo,10194247.0,Recreational
2020-05,Routt,,Medical
2020-05,Routt,840568.0,Recreational
2020-05,Saguache,,Medical
2020-05,Saguache,422802.0,Recreational
2020-05,San Juan,17301.0,Recreational
2020-05,San Miguel,,Medical
2020-05,San Miguel,215019.0,Recreational
2020-05,Sedgwick,,Medical
2020-05,Sedgwick,,Recreational
2020-05,Summit,,Medical
2020-05,Summit,1161610.0,Recreational
2020-05,Weld,383499.0,Medical
2020-05,Weld,3051727.0,Recreational
2020-06,Adams,819585.0,Medical
2020-06,Adams,13245628.0,Recreational
2020-06,Alamosa,,Medical
2020-06,Arapahoe,1069434.0,Medical
2020-06,Arapahoe,15475548.0,Recreational
2020-06,Archuleta,1576742.0,Recreational
2020-06,Bent,,Recreational
2020-06,Boulder,1306408.0,Medical
2020-06,Boulder,10759641.0,Recreational
2020-06,Chaffee,,Medical
2020-06,Chaffee,757847.0,Recreational
2020-06,Clear Creek,792934.0,Recreational
2020-06,Conejos,,Recreational
2020-06,Costilla,705068.0,Recreational
2020-06,Crowley,,Recreational
2020-06,Delta,,Medical
2020-06,Denver,18379149.0,Medical
2020-06,Denver,47719774.0,Recreational
2020-06,Eagle,120840.0,Medical
2020-06,Eagle,1582305.0,Recreational
2020-06,El Paso,13738420.0,Medical
2020-06,El Paso,,Recreational
2020-06,Fremont,,Medical
2020-06,Garfield,122053.0,Medical
2020-06,Garfield,2565672.0,Recreational
2020-06,Gilpin,250680.0,Recreational
2020-06,Grand,,Medical
2020-06,Grand,652513.0,Recreational
2020-06,Gunnison,841215.0,Recreational
2020-06,Huerfano,382156.0,Recreational
2020-06,Jefferson,1644666.0,Medical
2020-06,Jefferson,5719165.0,Recreational
2020-06,La Plata,,Medical
2020-06,La Plata,3849805.0,Recreational
2020-06,Lake,357254.0,Recreational
2020-06,Larimer,785406.0,Medical
2020-06,Larimer,8405389.0,Recreational
2020-06,Las Animas,48038.0,Medical
2020-06,Las Animas,7468580.0,Recreational
2020-06,Mesa,,Medical
2020-06,Mesa,2720456.0,Recreational
2020-06,Moffat,,Medical
2020-06,Moffat,1394796.0,Recreational
2020-06,Montezuma,,Medical
2020-06,Montezuma,2872950.0,Recreational
2020-06,Montrose,,Medical
2020-06,Montrose,,Recreational
2020-06,Morgan,,Medical
2020-06,Morgan,2125034.0,Recreational
2020-06,Otero,,Medical
2020-06,Otero,367925.0,Recreational
2020-06,Ouray,994152.0,Recreational
2020-06,Park,,Medical
2020-06,Park,667435.0,Recreational
2020-06,Pitkin,,Medical
2020-06,Pitkin,1029671.0,Recreational
2020-06,Pueblo,1075404.0,Medical
2020-06,Pueblo,10730061.0,Recreational
2020-06,Routt,158679.0,Medical
2020-06,Routt,1042025.0,Recreational
2020-06,Saguache,,Medical
2020-06,Saguache,445601.0,Recreational
2020-06,San Juan,,Recreational
2020-06,San Miguel,,Medical
2020-06,San Miguel,422492.0,Recreational
2020-06,Sedgwick,,Medical
2020-06,Sedgwick,,Recreational
2020-06,Summit,,Medical
2020-06,Summit,1973283.0,Recreational
2020-06,Weld,360244.0,Medical
2020-06,Weld,2861164.0,Recreational
2020-07,Adams,808920.0,Medical
2020-07,Adams,14501666.0,Recreational
2020-07,Alamosa,,Medical
2020-07,Arapahoe,1193193.0,Medical
2020-07,Arapahoe,17272789.0,Recreational
2020-07,Archuleta,1901822.0,Recreational
2020-07,Bent,,Recreational
2020-07,Boulder,1309949.0,Medical
2020-07,Boulder,12593191.0,Recreational
2020-07,Chaffee,,Medical
2020-07,Chaffee,892277.0,Recreational
2020-07,Clear Creek,963985.0,Recreational
2020-07,Conejos,,Recreational
2020-07,Costilla,782461.0,Recreational
2020-07,Crowley,,Recreational
2020-07,Delta,,Medical
2020-07,Denver,20149552.0,Medical
2020-07,Denver,55559414.0,Recreational
2020-07,Eagle,137076.0,Medical
2020-07,Eagle,2128829.0,Recreational
2020-07,El Paso,14308821.0,Medical
2020-07,El Paso,,Recreational
2020-07,Fremont,,Medical
2020-07,Garfield,123374.0,Medical
2020-07,Garfield,2817708.0,Recreational
2020-07,Gilpin,362501.0,Recreational
2020-07,Grand,,Medical
2020-07,Grand,910474.0,Recreational
2020-07,Gunnison,1152384.0,Recreational
2020-07,Huerfano,471993.0,Recreational
2020-07,Jefferson,1749241.0,Medical
2020-07,Jefferson,6332915.0,Recreational
2020-07,La Plata,,Medical
2020-07,La Plata,4393130.0,Recreational
2020-07,Lake,453214.0,Recreational
2020-07,Larimer,787213.0,Medical
2020-07,Larimer,10640199.0,Recreational
2020-07,Las Animas,38657.0,Medical
2020-07,Las Animas,8223397.0,Recreational
2020-07,Mesa,,Medical
2020-07,Mesa,2915887.0,Recreational
2020-07,Moffat,,Medical
2020-07,Moffat,1565531.0,Recreational
2020-07,Montezuma,,Medical
2020-07,Montezuma,3029187.0,Recreational
2020-07,Montrose,,Medical
2020-07,Montrose,,Recreational
2020-07,Morgan,,Medical
2020-07,Morgan,2225544.0,Recreational
2020-07,Otero,,Medical
2020-07,Otero,401321.0,Recreational
2020-07,Ouray,1174452.0,Recreational
2020-07,Park,,Medical
2020-07,Park,823082.0,Recreational
2020-07,Pitkin,,Medical
2020-07,Pitkin,1648767.0,Recreational
2020-07,Pueblo,1012251.0,Medical
2020-07,Pueblo,12008343.0,Recreational
2020-07,Routt,,Medical
2020-07,Routt,1092515.0,Recreational
2020-07,Saguache,,Medical
2020-07,Saguache,541017.0,Recreational
2020-07,San Juan,158024.0,Recreational
2020-07,San Miguel,,Medical
2020-07,San Miguel,665689.0,Recreational
2020-07,Sedgwick,,Recreational
2020-07,Summit,,Medical
2020-07,Summit,3029284.0,Recreational
2020-07,Weld,367297.0,Medical
2020-07,Weld,3043883.0,Recreational
2020-08,Adams,764633.0,Medical
2020-08,Adams,14132898.0,Recreational
2020-08,Alamosa,,Medical
2020-08,Arapahoe,1124807.0,Medical
2020-08,Arapahoe,16909557.0,Recreational
2020-08,Archuleta,1768671.0,Recreational
2020-08,Bent,,Recreational
2020-08,Boulder,1356988.0,Medical
2020-08,Boulder,12547631.0,Recreational
2020-08,Chaffee,,Medical
2020-08,Chaffee,,Recreational
2020-08,Clear Creek,936015.0,Recreational
2020-08,Conejos,,Recreational
2020-08,Costilla,763624.0,Recreational
2020-08,Crowley,,Recreational
2020-08,Delta,,Medical
2020-08,Denver,19551025.0,Medical
2020-08,Denver,52011403.0,Recreational
2020-08,Eagle,134938.0,Medical
2020-08,Eagle,2077635.0,Recreational
2020-08,El Paso,13634778.0,Medical
2020-08,El Paso,,Recreational
2020-08,Fremont,,Medical
2020-08,Garfield,112580.0,Medical
2020-08,Garfield,2538125.0,Recreational
2020-08,Gilpin,363139.0,Recreational
2020-08,Grand,,Medical
2020-08,Grand,871406.0,Recreational
2020-08,Gunnison,1172858.0,Recreational
2020-08,Huerfano,506634.0,Recreational
2020-08,Jefferson,2085121.0,Medical
2020-08,Jefferson,5805803.0,Recreational
2020-08,La Plata,,Medical
2020-08,La Plata,4351267.0,Recreational
2020-08,Lake,449116.0,Recreational
2020-08,Larimer,761419.0,Medical
2020-08,Larimer,10520821.0,Recreational
2020-08,Las Animas,37764.0,Medical
2020-08,Las Animas,8014108.0,Recreational
2020-08,Mesa,,Medical
2020-08,Mesa,2832178.0,Recreational
2020-08,Moffat,,Medical
2020-08,Moffat,1566169.0,Recreational
2020-08,Montezuma,,Medical
2020-08,Montezuma,2865594.0,Recreational
2020-08,Montrose,,Medical
2020-08,Montrose,,Recreational
2020-08,Morgan,,Medical
2020-08,Morgan,2129366.0,Recreational
2020-08,Otero,,Medical
2020-08,Otero,382861.0,Recreational
2020-08,Ouray,1179244.0,Recreational
2020-08,Park,,Medical
2020-08,Park,787264.0,Recreational
2020-08,Pitkin,,Medical
2020-08,Pitkin,1644529.0,Recreational
2020-08,Pueblo,796964.0,Medical
2020-08,Pueblo,11593542.0,Recreational
2020-08,Routt,174710.0,Medical
2020-08,Routt,1286136.0,Recreational
2020-08,Saguache,,Medical
2020-08,Saguache,514522.0,Recreational
2020-08,San Juan,,Recreational
2020-08,San Miguel,,Medical
2020-08,San Miguel,652208.0,Recreational
2020-08,Sedgwick,,Recreational
2020-08,Summit,,Medical
2020-08,Summit,2915208.0,Recreational
2020-08,Weld,368724.0,Medical
2020-08,Weld,2981981.0,Recreational
2020-09,Adams,741017.0,Medical
2020-09,Adams,13323488.0,Recreational
2020-09,Alamosa,,Medical
2020-09,Arapahoe,1052160.0,Medical
2020-09,Arapahoe,16113147.0,Recreational
2020-09,Archuleta,1681439.0,Recreational
2020-09,Bent,,Recreational
2020-09,Boulder,1363396.0,Medical
2020-09,Boulder,11745758.0,Recreational
2020-09,Chaffee,,Medical
2020-09,Chaffee,793711.0,Recreational
2020-09,Clear Creek,890941.0,Recreational
2020-09,Conejos,,Recreational
2020-09,Costilla,731834.0,Recreational
2020-09,Crowley,,Recreational
2020-09,Delta,,Medical
2020-09,Denver,17569584.0,Medical
2020-09,Denver,48325167.0,Recreational
2020-09,Eagle,132762.0,Medical
2020-09,Eagle,1831125.0,Recreational
2020-09,El Paso,13170772.0,Medical
2020-09,El Paso,,Recreational
2020-09,Fremont,,Medical
2020-09,Garfield,111523.0,Medical
2020-09,Garfield,2592746.0,Recreational
2020-09,Gilpin,340423.0,Recreational
2020-09,Grand,,Medical
2020-09,Grand,803456.0,Recreational
2020-09,Gunnison,1061013.0,Recreational
2020-09,Huerfano,453693.0,Recreational
2020-09,Jefferson,1834754.0,Medical
2020-09,Jefferson,6017419.0,Recreational
2020-09,La Plata,,Medical
2020-09,La Plata,4087203.0,Recreational
2020-09,Lake,405147.0,Recreational
2020-09,Larimer,747471.0,Medical
2020-09,Larimer,10195117.0,Recreational
2020-09,Las Animas,,Medical
2020-09,Las Animas,7240490.0,Recreational
2020-09,Mesa,,Medical
2020-09,Mesa,2877194.0,Recreational
2020-09,Moffat,,Medical
2020-09,Moffat,1513895.0,Recreational
2020-09,Montezuma,,Medical
2020-09,Montezuma,2892047.0,Recreational
2020-09,Montrose,,Medical
2020-09,Montrose,,Recreational
2020-09,Morgan,,Medical
2020-09,Morgan,2008333.0,Recreational
2020-09,Otero,,Medical
2020-09,Otero,355217.0,Recreational
2020-09,Ouray,1154661.0,Recreational
2020-09,Park,,Medical
2020-09,Park,731674.0,Recreational
2020-09,Pitkin,,Medical
2020-09,Pitkin,1443693.0,Recreational
2020-09,Pueblo,1593366.0,Medical
2020-09,Pueblo,10586855.0,Recreational
2020-09,Routt,,Medical
2020-09,Routt,1232962.0,Recreational
2020-09,Saguache,,Medical
2020-09,Saguache,491419.0,Recreational
2020-09,San Juan,,Recreational
2020-09,San Miguel,,Medical
2020-09,San Miguel,574739.0,Recreational
2020-09,Sedgwick,,Recreational
2020-09,Summit,,Medical
2020-09,Summit,2649776.0,Recreational
2020-09,Weld,368241.0,Medical
2020-09,Weld,2910174.0,Recreational
2020-10,Adams,716177.0,Medical
2020-10,Adams,13204959.0,Recreational
2020-10,Alamosa,,Medical
2020-10,Arapahoe,1029767.0,Medical
2020-10,Arapahoe,16450038.0,Recreational
2020-10,Archuleta,1481254.0,Recreational
2020-10,Bent,,Recreational
2020-10,Boulder,1382416.0,Medical
2020-10,Boulder,11622740.0,Recreational
2020-10,Chaffee,,Medical
2020-10,Chaffee,665749.0,Recreational
2020-10,Clear Creek,817036.0,Recreational
2020-10,Conejos,,Recreational
2020-10,Costilla,641992.0,Recreational
2020-10,Crowley,,Recreational
2020-10,Delta,,Medical
2020-10,Denver,18032316.0,Medical
2020-10,Denver,47172820.0,Recreational
2020-10,Eagle,136721.0,Medical
2020-10,Eagle,1639581.0,Recreational
2020-10,El Paso,12431188.0,Medical
2020-10,El Paso,,Recreational
2020-10,Fremont,,Medical
2020-10,Garfield,119428.0,Medical
2020-10,Garfield,2532550.0,Recreational
2020-10,Gilpin,334252.0,Recreational
2020-10,Grand,,Medical
2020-10,Grand,632651.0,Recreational
2020-10,Gunnison,867733.0,Recreational
2020-10,Huerfano,355511.0,Recreational
2020-10,Jefferson,1572699.0,Medical
2020-10,Jefferson,6031115.0,Recreational
2020-10,La Plata,,Medical
2020-10,La Plata,3689754.0,Recreational
2020-10,Lake,316410.0,Recreational
2020-10,Larimer,740235.0,Medical
2020-10,Larimer,9893740.0,Recreational
2020-10,Las Animas,31435.0,Medical
2020-10,Las Animas,6506906.0,Recreational
2020-10,Mesa,,Medical
2020-10,Mesa,2812739.0,Recreational
2020-10,Moffat,,Medical
2020-10,Moffat,1560740.0,Recreational
2020-10,Montezuma,,Medical
2020-10,Montezuma,2738154.0,Recreational
2020-10,Montrose,,Medical
2020-10,Montrose,,Recreational
2020-10,Morgan,,Medical
2020-10,Morgan,2048009.0,Recreational
2020-10,Otero,,Medical
2020-10,Otero,342674.0,Recreational
2020-10,Ouray,1071466.0,Recreational
2020-10,Park,,Medical
2020-10,Park,679385.0,Recreational
2020-10,Pitkin,,Medical
2020-10,Pitkin,1162883.0,Recreational
2020-10,Pueblo,926138.0,Medical
2020-10,Pueblo,9977452.0,Recreational
2020-10,Routt,,Medical
2020-10,Routt,1135205.0,Recreational
2020-10,Saguache,,Medical
2020-10,Saguache,440886.0,Recreational
2020-10,San Juan,66015.0,Recreational
2020-10,San Miguel,,Medical
